UID	set	resource	cell_line_name	time	2D_3D	stimuli	compound_name_1	dosage_1	compound_name_2	dosage_2	compound_name_3	dosage_3	compound_name_4	dosage_4
set76_220	set76	Meenhard Herlyn	451LU				SGI-1776							
set76_489	set76	Meenhard Herlyn	451LU				GW2580	3uM						
set76_505	set76	Meenhard Herlyn	451LU				GW2580	3uM						
set76_506	set76	Meenhard Herlyn	451LU				GW2580	3uM						
set76_507	set76	Meenhard Herlyn	451LU				GW2580	6uM						
set76_508	set76	Meenhard Herlyn	451LU				GW2580	6uM						
set76_509	set76	Meenhard Herlyn	451LU				GW2580	6uM						
set76_225	set76	Meenhard Herlyn	1205LU				SGI-1776							
set76_241	set76	Meenhard Herlyn	1205LU				SGI-1776							
set76_242	set76	Meenhard Herlyn	1205LU				SGI-1776							
set76_459	set76	Meenhard Herlyn	1205LU				GW2580	3uM						
set76_460	set76	Meenhard Herlyn	1205LU				GW2580	3uM						
set76_461	set76	Meenhard Herlyn	1205LU				GW2580	3uM						
set76_462	set76	Meenhard Herlyn	1205LU				GW2580	6uM						
set76_463	set76	Meenhard Herlyn	1205LU				GW2580	6uM						
set76_464	set76	Meenhard Herlyn	1205LU				GW2580	6uM						
set76_246	set76	Meenhard Herlyn	WM983B				SGI-1776							
set76_247	set76	Meenhard Herlyn	WM983B				SGI-1776							
set76_248	set76	Meenhard Herlyn	WM983B				SGI-1776							
set76_483	set76	Meenhard Herlyn	SKMEL28				GW2580	6uM						
set76_484	set76	Meenhard Herlyn	SKMEL28				GW2580	6uM						
set76_485	set76	Meenhard Herlyn	SKMEL28				GW2580	6uM						
set76_513	set76	Meenhard Herlyn	WM3451				GW2580	3uM						
set76_529	set76	Meenhard Herlyn	WM3451				GW2580	3uM						
set76_530	set76	Meenhard Herlyn	WM3451				GW2580	3uM						
set76_531	set76	Meenhard Herlyn	WM3451				GW2580	6uM						
set76_532	set76	Meenhard Herlyn	WM3451				GW2580	6uM						
set76_533	set76	Meenhard Herlyn	WM3451				GW2580	6uM						
set76_537	set76	Meenhard Herlyn	WM1366				TRAMETINIB	0.25uM						
set76_553	set76	Meenhard Herlyn	WM1366				TRAMETINIB	0.25uM						
set76_554	set76	Meenhard Herlyn	WM1366				TRAMETINIB	0.25uM						
set76_555	set76	Meenhard Herlyn	WM1366				TRAMETINIB	0.5uM						
set76_556	set76	Meenhard Herlyn	WM1366				TRAMETINIB	0.5uM						
set76_557	set76	Meenhard Herlyn	WM1366				TRAMETINIB	0.5uM						
set76_561	set76	Meenhard Herlyn	WM1366				TRAMETINIB	0.25uM						
set76_577	set76	Meenhard Herlyn	WM1366				TRAMETINIB	0.25uM						
set76_578	set76	Meenhard Herlyn	WM1366				TRAMETINIB	0.25uM						
set76_579	set76	Meenhard Herlyn	WM1366				TRAMETINIB	0.5uM						
set76_580	set76	Meenhard Herlyn	WM1366				TRAMETINIB	0.5uM						
set76_581	set76	Meenhard Herlyn	WM1366				TRAMETINIB	0.5uM						
set76_585	set76	Meenhard Herlyn	1205LU_PLKO				PLX4720	1uM						
set76_601	set76	Meenhard Herlyn	1205LU_PLKO				PLX4720	1uM						
set76_602	set76	Meenhard Herlyn	1205LU_PLKO				PLX4720	1uM						
set76_603	set76	Meenhard Herlyn	1205LU_PLKO				PLX4720	3uM						
set76_604	set76	Meenhard Herlyn	1205LU_PLKO				PLX4720	3uM						
set76_605	set76	Meenhard Herlyn	1205LU_PLKO				PLX4720	3uM						
set76_651	set76	Meenhard Herlyn	1205LU_PLKO				PLX4720	1uM						
set76_652	set76	Meenhard Herlyn	1205LU_PLKO				PLX4720	1uM						
set76_653	set76	Meenhard Herlyn	1205LU_PLKO				PLX4720	1uM						
set76_657	set76	Meenhard Herlyn	1205LU_PLKO				TRAMETINIB	0.5uM						
set76_673	set76	Meenhard Herlyn	1205LU_PLKO				TRAMETINIB	0.5uM						
set76_674	set76	Meenhard Herlyn	1205LU_PLKO				TRAMETINIB	0.5uM						
set76_678	set76	Meenhard Herlyn	1205LU_PLKO				PLX4720	1uM	TRAMETINIB	0.5uM				
set76_679	set76	Meenhard Herlyn	1205LU_PLKO				PLX4720	1uM	TRAMETINIB	0.5uM				
set76_680	set76	Meenhard Herlyn	1205LU_PLKO				PLX4720	1uM	TRAMETINIB	0.5uM				
set76_609	set76	Meenhard Herlyn	1205LU_TRCN1590				PLX4720	1uM						
set76_625	set76	Meenhard Herlyn	1205LU_TRCN1590				PLX4720	1uM						
set76_626	set76	Meenhard Herlyn	1205LU_TRCN1590				PLX4720	1uM						
set76_627	set76	Meenhard Herlyn	1205LU_TRCN1590				PLX4720	3uM						
set76_628	set76	Meenhard Herlyn	1205LU_TRCN1590				PLX4720	3uM						
set76_629	set76	Meenhard Herlyn	1205LU_TRCN1590				PLX4720	3uM						
set76_654	set76	Meenhard Herlyn	1205LU_TRCN1590				PLX4720	3uM						
set76_655	set76	Meenhard Herlyn	1205LU_TRCN1590				PLX4720	3uM						
set76_656	set76	Meenhard Herlyn	1205LU_TRCN1590				PLX4720	3uM						
set76_675	set76	Meenhard Herlyn	1205LU_TRCN1590				TRAMETINIB	0.5uM						
set76_676	set76	Meenhard Herlyn	1205LU_TRCN1590				TRAMETINIB	0.5uM						
set76_677	set76	Meenhard Herlyn	1205LU_TRCN1590				TRAMETINIB	0.5uM						
set76_681	set76	Meenhard Herlyn	1205LU_TRCN1590				PLX4720	1uM	TRAMETINIB	0.5uM				
set76_697	set76	Meenhard Herlyn	1205LU_TRCN1590				PLX4720	1uM	TRAMETINIB	0.5uM				
set76_698	set76	Meenhard Herlyn	1205LU_TRCN1590				PLX4720	1uM	TRAMETINIB	0.5uM				
set77_706	set77	Meenhard Herlyn	WM9	24hr			DMSO							
set77_707	set77	Meenhard Herlyn	WM9	24hr			DMSO							
set77_708	set77	Meenhard Herlyn	WM9	24hr			DMSO							
set77_754	set77	Meenhard Herlyn	WM9	48hr			DMSO							
set77_755	set77	Meenhard Herlyn	WM9	48hr			DMSO							
set77_756	set77	Meenhard Herlyn	WM9	48hr			DMSO							
set77_802	set77	Meenhard Herlyn	WM9	72hr			DMSO							
set77_803	set77	Meenhard Herlyn	WM9	72hr			DMSO							
set77_804	set77	Meenhard Herlyn	WM9	72hr			DMSO							
set77_850	set77	Meenhard Herlyn	WM9	96hr			DMSO							
set77_851	set77	Meenhard Herlyn	WM9	96hr			DMSO							
set77_643	set77	Michael Davies	M370				CONTROL							
set77_695	set77	Michael Davies	M370				CONTROL							
set77_716	set77	Michael Davies	M370				CONTROL							
set77_812	set77	Michael Davies	M370				CONTROL							
set77_645	set77	Michael Davies	M538				CONTROL							
set77_647	set77	Michael Davies	M538				CONTROL							
set77_718	set77	Michael Davies	M538				CONTROL							
set77_740	set77	Michael Davies	M538				CONTROL							
set77_667	set77	Michael Davies	M533				CONTROL							
set77_742	set77	Michael Davies	M533				CONTROL							
set77_669	set77	Michael Davies	M325				CONTROL							
set77_764	set77	Michael Davies	M325				CONTROL							
set77_671	set77	Michael Davies	M353				CONTROL							
set77_766	set77	Michael Davies	M353				CONTROL							
set77_691	set77	Michael Davies	M59				CONTROL							
set77_788	set77	Michael Davies	M59				CONTROL							
set77_693	set77	Michael Davies	M2060				CONTROL							
set77_790	set77	Michael Davies	M2060				CONTROL							
set77_709	set77	Meenhard Herlyn	WM9	24hr			GAMITRINIB	0.5uM						
set77_710	set77	Meenhard Herlyn	WM9	24hr			GAMITRINIB	0.5uM						
set77_711	set77	Meenhard Herlyn	WM9	24hr			GAMITRINIB	0.5uM						
set77_712	set77	Meenhard Herlyn	WM9	24hr			GAMITRINIB	1uM						
set77_713	set77	Meenhard Herlyn	WM9	24hr			GAMITRINIB	1uM						
set77_714	set77	Meenhard Herlyn	WM9	24hr			GAMITRINIB	1uM						
set77_730	set77	Meenhard Herlyn	WM9	24hr			PLX4720	10uM						
set77_731	set77	Meenhard Herlyn	WM9	24hr			PLX4720	10uM						
set77_732	set77	Meenhard Herlyn	WM9	24hr			PLX4720	10uM						
set77_733	set77	Meenhard Herlyn	WM9	24hr			GAMITRINIB	0.5uM	PLX4720	10uM				
set77_734	set77	Meenhard Herlyn	WM9	24hr			GAMITRINIB	0.5uM	PLX4720	10uM				
set77_735	set77	Meenhard Herlyn	WM9	24hr			GAMITRINIB	0.5uM	PLX4720	10uM				
set77_736	set77	Meenhard Herlyn	WM9	24hr			GAMITRINIB	1uM	PLX4720	10uM				
set77_737	set77	Meenhard Herlyn	WM9	24hr			GAMITRINIB	1uM	PLX4720	10uM				
set77_738	set77	Meenhard Herlyn	WM9	24hr			GAMITRINIB	1uM	PLX4720	10uM				
set77_757	set77	Meenhard Herlyn	WM9	48hr			GAMITRINIB	0.5uM						
set77_758	set77	Meenhard Herlyn	WM9	48hr			GAMITRINIB	0.5uM						
set77_759	set77	Meenhard Herlyn	WM9	48hr			GAMITRINIB	0.5uM						
set77_760	set77	Meenhard Herlyn	WM9	48hr			GAMITRINIB	1uM						
set77_761	set77	Meenhard Herlyn	WM9	48hr			GAMITRINIB	1uM						
set77_762	set77	Meenhard Herlyn	WM9	48hr			GAMITRINIB	1uM						
set77_778	set77	Meenhard Herlyn	WM9	48hr			PLX4720	10uM						
set77_779	set77	Meenhard Herlyn	WM9	48hr			PLX4720	10uM						
set77_780	set77	Meenhard Herlyn	WM9	48hr			PLX4720	10uM						
set77_781	set77	Meenhard Herlyn	WM9	48hr			GAMITRINIB	0.5uM	PLX4720	10uM				
set77_782	set77	Meenhard Herlyn	WM9	48hr			GAMITRINIB	0.5uM	PLX4720	10uM				
set77_783	set77	Meenhard Herlyn	WM9	48hr			GAMITRINIB	0.5uM	PLX4720	10uM				
set77_784	set77	Meenhard Herlyn	WM9	48hr			GAMITRINIB	1uM	PLX4720	10uM				
set77_785	set77	Meenhard Herlyn	WM9	48hr			GAMITRINIB	1uM	PLX4720	10uM				
set77_786	set77	Meenhard Herlyn	WM9	48hr			GAMITRINIB	1uM	PLX4720	10uM				
set77_805	set77	Meenhard Herlyn	WM9	72hr			GAMITRINIB	0.5uM						
set77_806	set77	Meenhard Herlyn	WM9	72hr			GAMITRINIB	0.5uM						
set77_807	set77	Meenhard Herlyn	WM9	72hr			GAMITRINIB	0.5uM						
set77_808	set77	Meenhard Herlyn	WM9	72hr			GAMITRINIB	1uM						
set77_809	set77	Meenhard Herlyn	WM9	72hr			GAMITRINIB	1uM						
set77_810	set77	Meenhard Herlyn	WM9	72hr			GAMITRINIB	1uM						
set77_826	set77	Meenhard Herlyn	WM9	72hr			PLX4720	10uM						
set77_827	set77	Meenhard Herlyn	WM9	72hr			PLX4720	10uM						
set77_828	set77	Meenhard Herlyn	WM9	72hr			PLX4720	10uM						
set77_829	set77	Meenhard Herlyn	WM9	72hr			GAMITRINIB	0.5uM	PLX4720	10uM				
set77_830	set77	Meenhard Herlyn	WM9	72hr			GAMITRINIB	0.5uM	PLX4720	10uM				
set77_831	set77	Meenhard Herlyn	WM9	72hr			GAMITRINIB	0.5uM	PLX4720	10uM				
set77_832	set77	Meenhard Herlyn	WM9	72hr			GAMITRINIB	1uM	PLX4720	10uM				
set77_833	set77	Meenhard Herlyn	WM9	72hr			GAMITRINIB	1uM	PLX4720	10uM				
set77_834	set77	Meenhard Herlyn	WM9	72hr			GAMITRINIB	1uM	PLX4720	10uM				
set77_852	set77	Meenhard Herlyn	WM9	96hr			PLX4720	10uM						
set77_853	set77	Meenhard Herlyn	WM9	96hr			PLX4720	10uM						
set77_854	set77	Meenhard Herlyn	WM9	96hr			PLX4720	20uM						
set77_855	set77	Meenhard Herlyn	WM9	96hr			PLX4720	20uM						
set77_694	set77	Michael Davies	M370				VEMURAFENIB	1mM						
set77_811	set77	Michael Davies	M370				VEMURAFENIB	1mM						
set77_644	set77	Michael Davies	M538				VEMURAFENIB	1mM						
set77_717	set77	Michael Davies	M538				VEMURAFENIB	1mM						
set77_666	set77	Michael Davies	M533				VEMURAFENIB	1mM						
set77_741	set77	Michael Davies	M533				VEMURAFENIB	1mM						
set77_668	set77	Michael Davies	M325				VEMURAFENIB	1mM						
set77_763	set77	Michael Davies	M325				VEMURAFENIB	1mM						
set77_670	set77	Michael Davies	M353				VEMURAFENIB	1mM						
set77_765	set77	Michael Davies	M353				VEMURAFENIB	1mM						
set77_690	set77	Michael Davies	M59				VEMURAFENIB	1mM						
set77_787	set77	Michael Davies	M59				VEMURAFENIB	1mM						
set77_692	set77	Michael Davies	M2060				VEMURAFENIB	1mM						
set77_789	set77	Michael Davies	M2060				VEMURAFENIB	1mM						
set78_535	set78	Meenhard Herlyn	1205LU				DMSO							
set78_536	set78	Meenhard Herlyn	1205LU				DMSO							
set78_537	set78	Meenhard Herlyn	1205LU				DMSO							
set78_577	set78	Meenhard Herlyn	A375				DMSO							
set78_578	set78	Meenhard Herlyn	A375				DMSO							
set78_579	set78	Meenhard Herlyn	A375				DMSO							
set78_604	set78	Meenhard Herlyn	WM1366				DMSO							
set78_605	set78	Meenhard Herlyn	WM1366				DMSO							
set78_606	set78	Meenhard Herlyn	WM1366				DMSO							
set78_631	set78	Meenhard Herlyn	WM3541				DMSO							
set78_632	set78	Meenhard Herlyn	WM3541				DMSO							
set78_633	set78	Meenhard Herlyn	WM3541				DMSO							
set78_673	set78	Meenhard Herlyn	WM3623				DMSO							
set78_674	set78	Meenhard Herlyn	WM3623				DMSO							
set78_675	set78	Meenhard Herlyn	WM3623				DMSO							
set78_700	set78	Meenhard Herlyn	WM852				DMSO							
set78_701	set78	Meenhard Herlyn	WM852				DMSO							
set78_702	set78	Meenhard Herlyn	WM852				DMSO							
set78_553	set78	Meenhard Herlyn	1205LU				GW2580	4uM						
set78_554	set78	Meenhard Herlyn	1205LU				GW2580	4uM						
set78_555	set78	Meenhard Herlyn	1205LU				GW2580	4uM						
set78_556	set78	Meenhard Herlyn	1205LU				HDAC inhibitor-01	0.05uM						
set78_557	set78	Meenhard Herlyn	1205LU				HDAC inhibitor-01	0.05uM						
set78_558	set78	Meenhard Herlyn	1205LU				HDAC inhibitor-01	0.05uM						
set78_559	set78	Meenhard Herlyn	1205LU				HDAC inhibitor-01	0.05uM	GW2580					
set78_560	set78	Meenhard Herlyn	1205LU				HDAC inhibitor-01	0.05uM	GW2580					
set78_561	set78	Meenhard Herlyn	1205LU				HDAC inhibitor-01	0.05uM	GW2580					
set78_580	set78	Meenhard Herlyn	A375				GW2580	4uM						
set78_581	set78	Meenhard Herlyn	A375				GW2580	4uM						
set78_582	set78	Meenhard Herlyn	A375				GW2580	4uM						
set78_583	set78	Meenhard Herlyn	A375				HDAC inhibitor-01	0.05uM						
set78_584	set78	Meenhard Herlyn	A375				HDAC inhibitor-01	0.05uM						
set78_585	set78	Meenhard Herlyn	A375				HDAC inhibitor-01	0.05uM						
set78_601	set78	Meenhard Herlyn	A375				HDAC inhibitor-01	0.05uM	GW2580					
set78_602	set78	Meenhard Herlyn	A375				HDAC inhibitor-01	0.05uM	GW2580					
set78_603	set78	Meenhard Herlyn	A375				HDAC inhibitor-01	0.05uM	GW2580					
set78_608	set78	Meenhard Herlyn	WM1366				GW2580	4uM						
set78_609	set78	Meenhard Herlyn	WM1366				GW2580	4uM						
set78_625	set78	Meenhard Herlyn	WM1366				HDAC inhibitor-01	0.05uM						
set78_626	set78	Meenhard Herlyn	WM1366				HDAC inhibitor-01	0.05uM						
set78_627	set78	Meenhard Herlyn	WM1366				HDAC inhibitor-01	0.05uM						
set78_628	set78	Meenhard Herlyn	WM1366				HDAC inhibitor-01	0.05uM	GW2580					
set78_629	set78	Meenhard Herlyn	WM1366				HDAC inhibitor-01	0.05uM	GW2580					
set78_630	set78	Meenhard Herlyn	WM1366				HDAC inhibitor-01	0.05uM	GW2580					
set78_649	set78	Meenhard Herlyn	WM3541				GW2580	4uM						
set78_650	set78	Meenhard Herlyn	WM3541				GW2580	4uM						
set78_651	set78	Meenhard Herlyn	WM3541				GW2580	4uM						
set78_652	set78	Meenhard Herlyn	WM3541				HDAC inhibitor-01	0.05uM						
set78_653	set78	Meenhard Herlyn	WM3541				HDAC inhibitor-01	0.05uM						
set78_654	set78	Meenhard Herlyn	WM3541				HDAC inhibitor-01	0.05uM						
set78_655	set78	Meenhard Herlyn	WM3541				HDAC inhibitor-01	0.05uM	GW2580					
set78_656	set78	Meenhard Herlyn	WM3541				HDAC inhibitor-01	0.05uM	GW2580					
set78_657	set78	Meenhard Herlyn	WM3541				HDAC inhibitor-01	0.05uM	GW2580					
set78_676	set78	Meenhard Herlyn	WM3623				GW2580	4uM						
set78_677	set78	Meenhard Herlyn	WM3623				GW2580	4uM						
set78_678	set78	Meenhard Herlyn	WM3623				GW2580	4uM						
set78_679	set78	Meenhard Herlyn	WM3623				HDAC inhibitor-01	0.05uM						
set78_680	set78	Meenhard Herlyn	WM3623				HDAC inhibitor-01	0.05uM						
set78_681	set78	Meenhard Herlyn	WM3623				HDAC inhibitor-01	0.05uM						
set78_697	set78	Meenhard Herlyn	WM3623				HDAC inhibitor-01	0.05uM	GW2580					
set78_698	set78	Meenhard Herlyn	WM3623				HDAC inhibitor-01	0.05uM	GW2580					
set78_699	set78	Meenhard Herlyn	WM3623				HDAC inhibitor-01	0.05uM	GW2580					
set78_703	set78	Meenhard Herlyn	WM852				GW2580	4uM						
set78_704	set78	Meenhard Herlyn	WM852				GW2580	4uM						
set78_705	set78	Meenhard Herlyn	WM852				GW2580	4uM						
set78_721	set78	Meenhard Herlyn	WM852				HDAC inhibitor-01	0.05uM						
set78_722	set78	Meenhard Herlyn	WM852				HDAC inhibitor-01	0.05uM						
set78_723	set78	Meenhard Herlyn	WM852				HDAC inhibitor-01	0.05uM						
set78_724	set78	Meenhard Herlyn	WM852				HDAC inhibitor-01	0.05uM	GW2580					
set78_725	set78	Meenhard Herlyn	WM852				HDAC inhibitor-01	0.05uM	GW2580					
set78_726	set78	Meenhard Herlyn	WM852				HDAC inhibitor-01	0.05uM	GW2580					
set80_282	set80	Michael Davies	A2058				MOCK							
set80_306	set80	Michael Davies	RPMI7951				MOCK							
set80_330	set80	Michael Davies	MEL624				MOCK							
set80_354	set80	Michael Davies	SKMEL5				MOCK							
set80_378	set80	Michael Davies	UCSD354L	6hr			MOCK							
set80_402	set80	Michael Davies	UCSD354L	12hr			MOCK							
set80_426	set80	Michael Davies	UCSD354L	24hr			MOCK							
set80_450	set80	Michael Davies	A2058	6hr			MOCK							
set80_474	set80	Michael Davies	A2058	12hr			MOCK							
set80_498	set80	Michael Davies	A2058	24hr			MOCK							
set80_48	set80	Michael Davies	MEL2338	24hr			DMSO	1						
set80_72	set80	Michael Davies	MEL2400	24hr			DMSO	1						
set80_96	set80	Michael Davies	MEL2549	24hr			DMSO	1						
set80_120	set80	Michael Davies	MEL2559	24hr			DMSO	1						
set80_144	set80	Michael Davies	MEL2260	24hr			DMSO	1						
set80_283	set80	Michael Davies	A2058				SAR409	10000nM						
set80_284	set80	Michael Davies	A2058				SAR301	10000nM						
set80_285	set80	Michael Davies	A2058				VEMURAFENIB	500nM						
set80_286	set80	Michael Davies	A2058				SAR409	10000nM	VEMURAFENIB	500nM				
set80_287	set80	Michael Davies	A2058				SAR301	10000nM	VEMURAFENIB	500nM				
set80_307	set80	Michael Davies	RPMI7951				SAR409	10000nM						
set80_308	set80	Michael Davies	RPMI7951				SAR301	10000nM						
set80_309	set80	Michael Davies	RPMI7951				VEMURAFENIB	500nM						
set80_310	set80	Michael Davies	RPMI7951				SAR409	10000nM	VEMURAFENIB	500nM				
set80_311	set80	Michael Davies	RPMI7951				SAR301	10000nM	VEMURAFENIB	500nM				
set80_331	set80	Michael Davies	MEL624				SAR409	10000nM						
set80_332	set80	Michael Davies	MEL624				SAR301	10000nM						
set80_333	set80	Michael Davies	MEL624				VEMURAFENIB	500nM						
set80_334	set80	Michael Davies	MEL624				SAR409	10000nM	VEMURAFENIB	500nM				
set80_335	set80	Michael Davies	MEL624				SAR301	10000nM	VEMURAFENIB	500nM				
set80_355	set80	Michael Davies	SKMEL5				SAR409	10000nM						
set80_356	set80	Michael Davies	SKMEL5				SAR301	10000nM						
set80_357	set80	Michael Davies	SKMEL5				VEMURAFENIB	500nM						
set80_358	set80	Michael Davies	SKMEL5				SAR409	10000nM	VEMURAFENIB	500nM				
set80_359	set80	Michael Davies	SKMEL5				SAR301	10000nM	VEMURAFENIB	500nM				
set80_379	set80	Michael Davies	UCSD354L	6hr			VEMURAFENIB	500nM						
set80_380	set80	Michael Davies	UCSD354L	6hr			SAR301	10000nM						
set80_381	set80	Michael Davies	UCSD354L	6hr			SAR301	10000nM	VEMURAFENIB	500nM				
set80_403	set80	Michael Davies	UCSD354L	12hr			VEMURAFENIB	500nM						
set80_404	set80	Michael Davies	UCSD354L	12hr			SAR301	10000nM						
set80_405	set80	Michael Davies	UCSD354L	12hr			SAR301	10000nM	VEMURAFENIB	500nM				
set80_427	set80	Michael Davies	UCSD354L	24hr			VEMURAFENIB	500nM						
set80_428	set80	Michael Davies	UCSD354L	24hr			SAR301	10000nM						
set80_429	set80	Michael Davies	UCSD354L	24hr			SAR301	10000nM	VEMURAFENIB	500nM				
set80_451	set80	Michael Davies	A2058	6hr			VEMURAFENIB	500nM						
set80_452	set80	Michael Davies	A2058	6hr			SAR301	10000nM						
set80_453	set80	Michael Davies	A2058	6hr			SAR301	10000nM	VEMURAFENIB	500nM				
set80_475	set80	Michael Davies	A2058	12hr			VEMURAFENIB	500nM						
set80_476	set80	Michael Davies	A2058	12hr			SAR301	10000nM						
set80_477	set80	Michael Davies	A2058	12hr			SAR301	10000nM	VEMURAFENIB	500nM				
set80_499	set80	Michael Davies	A2058	24hr			VEMURAFENIB	500nM						
set80_500	set80	Michael Davies	A2058	24hr			SAR301	10000nM						
set80_501	set80	Michael Davies	A2058	24hr			SAR301	10000nM	VEMURAFENIB	500nM				
set80_42	set80	Michael Davies	MEL2338	24hr			SN38	0.5uM						
set80_43	set80	Michael Davies	MEL2338	24hr			SN38	0.25uM						
set80_44	set80	Michael Davies	MEL2338	24hr			SN38	0.1uM						
set80_45	set80	Michael Davies	MEL2338	24hr			TOPOTECAN	0.5uM						
set80_46	set80	Michael Davies	MEL2338	24hr			TOPOTECAN	0.25uM						
set80_47	set80	Michael Davies	MEL2338	24hr			TOPOTECAN	0.1uM						
set80_162	set80	Michael Davies	MEL2338	24hr			AUY	50nM						
set80_163	set80	Michael Davies	MEL2338	24hr			AUY	100nM						
set80_166	set80	Michael Davies	MEL2338	24hr			AMG900	1uM						
set80_167	set80	Michael Davies	MEL2338	24hr			AZD1152	1uM						
set80_66	set80	Michael Davies	MEL2400	24hr			SN38	0.5uM						
set80_67	set80	Michael Davies	MEL2400	24hr			SN38	0.25uM						
set80_68	set80	Michael Davies	MEL2400	24hr			SN38	0.1uM						
set80_69	set80	Michael Davies	MEL2400	24hr			TOPOTECAN	0.5uM						
set80_70	set80	Michael Davies	MEL2400	24hr			TOPOTECAN	0.25uM						
set80_71	set80	Michael Davies	MEL2400	24hr			TOPOTECAN	0.1uM						
set80_186	set80	Michael Davies	MEL2400	24hr			AUY	50nM						
set80_187	set80	Michael Davies	MEL2400	24hr			AUY	100nM						
set80_190	set80	Michael Davies	MEL2400	24hr			AMG900	1uM						
set80_191	set80	Michael Davies	MEL2400	24hr			AZD1152	1uM						
set80_90	set80	Michael Davies	MEL2549	24hr			SN38	0.5uM						
set80_91	set80	Michael Davies	MEL2549	24hr			SN38	0.25uM						
set80_92	set80	Michael Davies	MEL2549	24hr			SN38	0.1uM						
set80_93	set80	Michael Davies	MEL2549	24hr			TOPOTECAN	0.5uM						
set80_94	set80	Michael Davies	MEL2549	24hr			TOPOTECAN	0.25uM						
set80_95	set80	Michael Davies	MEL2549	24hr			TOPOTECAN	0.1uM						
set80_210	set80	Michael Davies	MEL2549	24hr			AUY	50nM						
set80_211	set80	Michael Davies	MEL2549	24hr			AUY	100nM						
set80_214	set80	Michael Davies	MEL2549	24hr			AMG900	1uM						
set80_215	set80	Michael Davies	MEL2549	24hr			AZD1152	1uM						
set80_114	set80	Michael Davies	MEL2559	24hr			SN38	0.5uM						
set80_115	set80	Michael Davies	MEL2559	24hr			SN38	0.25uM						
set80_116	set80	Michael Davies	MEL2559	24hr			SN38	0.1uM						
set80_117	set80	Michael Davies	MEL2559	24hr			TOPOTECAN	0.5uM						
set80_118	set80	Michael Davies	MEL2559	24hr			TOPOTECAN	0.25uM						
set80_119	set80	Michael Davies	MEL2559	24hr			TOPOTECAN	0.1uM						
set80_234	set80	Michael Davies	MEL2559	24hr			AUY	50nM						
set80_235	set80	Michael Davies	MEL2559	24hr			AUY	100nM						
set80_238	set80	Michael Davies	MEL2559	24hr			AMG900	1uM						
set80_239	set80	Michael Davies	MEL2559	24hr			AZD1152	1uM						
set80_138	set80	Michael Davies	MEL2260	24hr			SN38	0.5uM						
set80_139	set80	Michael Davies	MEL2260	24hr			SN38	0.25uM						
set80_140	set80	Michael Davies	MEL2260	24hr			SN38	0.1uM						
set80_141	set80	Michael Davies	MEL2260	24hr			TOPOTECAN	0.5uM						
set80_142	set80	Michael Davies	MEL2260	24hr			TOPOTECAN	0.25uM						
set80_143	set80	Michael Davies	MEL2260	24hr			TOPOTECAN	0.1uM						
set80_258	set80	Michael Davies	MEL2260	24hr			AUY	50nM						
set80_259	set80	Michael Davies	MEL2260	24hr			AUY	100nM						
set80_262	set80	Michael Davies	MEL2260	24hr			AMG900	1uM						
set80_263	set80	Michael Davies	MEL2260	24hr			AZD1152	1uM						
set81_298	set81	Gordon B. Mills	ARK1	12hr			DMSO							
set81_300	set81	Gordon B. Mills	EFO27	12hr			DMSO							
set81_302	set81	Gordon B. Mills	ESS1	12hr			DMSO							
set81_304	set81	Gordon B. Mills	HEC116	12hr			DMSO							
set81_322	set81	Gordon B. Mills	HEYA8	12hr			DMSO							
set81_324	set81	Gordon B. Mills	OVCAR3	12hr			DMSO							
set81_326	set81	Gordon B. Mills	MDAMB468	12hr			DMSO							
set81_328	set81	Gordon B. Mills	ARK1	24hr			DMSO							
set81_346	set81	Gordon B. Mills	EFO27	24hr			DMSO							
set81_348	set81	Gordon B. Mills	ESS1	24hr			DMSO							
set81_350	set81	Gordon B. Mills	HEC116	24hr			DMSO							
set81_352	set81	Gordon B. Mills	HEYA8	24hr			DMSO							
set81_370	set81	Gordon B. Mills	OVCAR3	24hr			DMSO							
set81_372	set81	Gordon B. Mills	MDAMB468	24hr			DMSO							
